0,0,0,"['望京', '来广营', '花家地']",北京,企鹅创新（北京）科技有限公司,113761,[],i/image/M00/0C/DC/Cgp3O1bX-1eARbbSAAAcK_fY2g4466.png,企鹅创新,15-50人,2018-04-23 09:48:40,0,朝阳区,本科,,天使轮,开发/测试/运维类,09:48发布,,,disabled,"硬件,移动互联网",[],0,全职,1524449202000,39.996,14号线东段_望京;14号线东段_阜通;14号线东段_望京南;15号线_望京东;15号线_望京,116.480792,0,,"五险一金,带薪年假,午餐报销",4316007,"['软件开发', 'node.js', 'Java']",Python工程师,,3725427,1,20,20k-35k,0,软件开发,望京东,15号线,3-5年
0,0,0,,北京,车好多旧机动车经纪(北京)有限公司,107423,"['带薪年假', '弹性工作', '免费班车', '美女多']",i/image/M00/0B/AE/Cgp3O1bWYyOAQo96AAC1TQO-4Cg541.jpg,瓜子二手车直卖网,2000人以上,2018-04-22 13:51:54,0,,本科,,C轮,技术,1天前发布,,,overSevenDays,O2O,['汽车'],0,全职,1519972938000,40.067179,13号线_龙泽,116.314365,0,,核心项目 BI方向 等你来挑战,2504617,['汽车'],Python,,3548181,1,100,20k-30k,0,后端开发,龙泽,13号线,1-3年
0,0,1,"['中关村', '清华大学', '五道口']",北京,北京慕华信息科技有限公司,9955,"['节日礼物', '股票期权', '带薪年假', '氛围轻松']",i/image/M00/C0/95/CgqKkVjTNBOAMRj0AABtLXqUO7M002.png,学堂在线,150-500人,2018-04-23 09:31:24,0,海淀区,本科,,B轮,技术,09:31发布,,,today,"移动互联网,教育",['教育'],0,全职,1524447192000,39.993854,4号线大兴线_北京大学东门;13号线_五道口;15号线_清华东路西口,116.329468,0,,来吧，与技术大牛过招吧！,367987,['教育'],Python工程师,,134303,1,100,15k-25k,0,后端开发,五道口,15号线,1-3年
0,0,1,"['望京', '大山子', '花家地']",北京,北京作业盒子科技有限公司,36162,"['技能培训', '年底双薪', '节日礼物', '年度旅游']",i/image/M00/29/C7/Cgp3O1cwXzWAPpvjAAAYnaMmScM575.png,作业盒子,500-2000人,2018-04-20 10:45:05,0,朝阳区,本科,,C轮,开发/测试/运维类,3天前发布,,,threeDays,"移动互联网,教育",[],0,全职,1524205057000,39.996202,14号线东段_望京;14号线东段_阜通;14号线东段_望京南;15号线_望京东;15号线_望京,116.480284,0,,"大平台,技术牛,好前景,核心职位",4206282,"['后端开发', '大数据', '数据挖掘']",python工程师,,4972223,0,0,20k-40k,0,后端开发,望京东,15号线,3-5年
0,0,1,"['大望路', 'CBD']",北京,北京思维造物信息科技有限公司,29795,"['专项奖金', '扁平管理', '帅哥多', '领导好']",image1/M00/00/42/Cgo8PFTUXM-ALMUkAABqRVXh2jk220.jpg,罗辑思维,150-500人,2018-04-20 15:40:28,0,朝阳区,不限,,B轮,开发/测试/运维类,3天前发布,,,today,"移动互联网,文化娱乐",[],0,全职,1524451186000,39.906158,1号线_国贸;1号线_大望路;10号线_金台夕照;10号线_国贸;14号线东段_大望路,116.470208,0,,"六险一金,大咖云集",4104607,[],Python开发工程师,,9673690,2,6,15k-30k,0,后端开发,大望路,10号线,不限
0,0,1,"['四惠', '十里堡', '甘露园']",北京,互动峰科技(北京)有限公司,23039,"['五险一金', '带薪年假', '绩效奖金', '专项奖金']",i/image/M00/73/BB/CgpEMlozoTuAdljKAABA2QMgfo4109.jpg,好大夫在线,500-2000人,2018-04-20 22:43:05,0,朝阳区,本科,,D轮及以上,开发/测试/运维类,3天前发布,,,today,医疗健康,"['云计算', 'linux', '运维']",0,全职,1524394833000,39.9118,1号线_四惠;1号线_四惠东;6号线_青年路;6号线_十里堡;八通线_四惠东,116.50986,0,,"大公司,大平台,机会多,六险一金",4186551,"['云计算', 'linux', '运维']",Python工程师,,5133913,1,0,18k-35k,0,后端开发,四惠东,八通线,不限
0,0,1,"['广渠门', '花市', '光明楼']",北京,家园网络科技有限公司,53137,"['节日礼物', '带薪年假', '绩效奖金', '管理规范']",i/image2/M00/17/0C/CgoB5ln4NaKATFPuAAHe5dKaOTE648.jpg,家园网,2000人以上,2018-04-10 09:02:01,0,东城区,本科,,不需要融资,开发/测试/运维类,2018-04-10,,,overSevenDays,O2O,"['云计算', 'linux', 'Java']",0,全职,1523322085000,39.99426,,115.99339,0,,"股票期权,绩效奖金",3282980,"['云计算', 'linux', 'Java']",python工程师,,2438961,0,0,15k-25k,0,后端开发,,,3-5年
0,0,1,"['亚运村', '安定门', '安贞']",北京,北京好巧国际旅行社有限公司,7902,"['五险一金', '弹性工作', '扁平管理', '百万医疗']",image1/M00/00/10/Cgo8PFTUWC-AC_DbAACAcjVfPFE124.jpg,好巧,150-500人,2018-04-23 08:35:42,0,朝阳区,大专,,B轮,开发/测试/运维类,08:35发布,,,today,数据服务,[],0,全职,1524446960000,39.973642,5号线_和平西桥;5号线_惠新西街南口;8号线_安华桥;8号线_北土城;10号线_北土城;10号线_安贞门;10号线_惠新西街南口,116.406849,0,,"商业保险,弹性工作,零食水果,扁平管理",4347033,"['后端开发', 'Java', 'golang']",Python研发工程师,,93804,1,100,25k-35k,0,后端开发,北土城,10号线,3-5年
0,0,1,"['四惠', '十里堡', '甘露园']",北京,掌阅科技股份有限公司,2098,"['专项奖金', '带薪年假', '年度旅游', '扁平管理']",i/image/M00/B8/D7/Cgp3O1jCJr-AZ4r7AACTl0VdoIo863.png,掌阅,500-2000人,2018-04-23 09:20:07,0,朝阳区,本科,,上市公司,开发/测试/运维类,09:20发布,,,today,移动互联网,"['云计算', 'Java', '架构']",0,全职,1524446334000,39.905841,1号线_四惠东;八通线_四惠东;八通线_高碑店,116.514211,0,,"扁平化管理,福利待遇佳,学习氛围好,晋升空间大",2704328,"['云计算', 'Java', '架构']",高级Python研发工程师,,6117890,1,100,25k-35k,0,后端开发,高碑店,八通线,3-5年
0,0,0,,北京,北京摩尔妈咪网络科技有限公司,312651,"['年底双薪', '股票期权', '定期体检', '带薪年假']",i/image3/M00/16/C8/Cgq2xlpz9JaAPdD_AAASKFJmzcE106.jpg,摩尔妈妈,15-50人,2018-04-20 13:42:54,0,朝阳区,本科,,A轮,开发/测试/运维类,3天前发布,,,today,移动互联网,"['教育', '资深', '高级', '中级', 'php']",0,全职,1524397950000,39.95602,14号线东段_东风北桥;14号线东段_枣营,116.477224,0,,"氛围轻松,成长空间大,有成就感",4035807,"['教育', '资深', '高级', '中级', 'php']",Python工程师,,6277057,1,100,15k-30k,0,后端开发,枣营,14号线东段,1-3年
