date,source,site,channel,media,visit
2017/5/18,搜索,360,电视semtv,电视品牌词_PC,1
2017/5/18,搜索,360,电视semtv,电视竞品品牌_PC,1
2017/5/18,搜索,百度新品专综合,PC品专,标题,1
2017/5/18,搜索,搜狗综合品专sum,PC品专,tab描述1,1
2017/5/18,搜索,搜狗综合品专semph,品牌直通车,短链接1,1
2017/5/18,搜索,百度semtv,电视品牌词_PC,品牌词tv,1
2017/5/18,精准营销,酷狗,PC,硬广,1
2017/5/18,精准营销,hao123,手机酷站,手机酷站,1
2017/5/18,搜索,百度,百度电视sem,商城品牌词,1
2017/5/18,手机_搜索,搜狗semsum,商城品牌词_M,品牌词,1
2017/5/18,搜索,百度,通用百度sem,品牌词发布会_PC,1
2017/5/18,搜索,百度,PC_电视,硬广,1
2017/5/18,DSP,晶赞,PC,再营销,1
2017/5/18,搜索,搜狗semsum,商城品牌词_PC,品牌词商城,2
2017/5/18,精准营销,360导航,活动,哇塞第二帧-文字链第一条,1
2017/5/18,搜索,百度semsum,商城品牌词_PC,品牌词,2
2017/5/18,搜索,百度semtv,商城品牌词_PC,品牌词商城,1
2017/5/18,搜索,搜狗综合品专semph,PC品专,右侧大图,2
2017/5/18,手机_搜索,360,通用360sem,360比翼,1
2017/5/18,其它,会员,乐次元,PC,3
2017/5/18,其它,酷派C1,猎豹,金山电池医生_IOS_开屏,1
2017/5/18,社会化联盟,个人网站联盟,PC端,个人网站联盟,1
2017/5/18,社会化联盟,个人网站联盟,PC端,手机,1
2017/5/18,CRM,邮箱,品牌词,外部合作,1
2017/5/18,DSP,MediaV,手机,智能推荐人群,1
2017/5/18,精准营销,360导航,PC,手机酷站文字,1
2017/5/18,搜索,360,通用360sem,360比翼,1
2017/5/18,搜索,360,综合semtv,商城品牌词_PC,1
2017/5/18,精准营销,360导航,PC,右侧电梯浮层,1
2017/5/18,手机_品牌营销_品牌词,品牌词广告,全品类,移动端,1
2017/5/18,其它,酷派C1,搜狗网址导航&QQ上网导航,电视剧频道首页_焦点图第一帧,1
2017/5/18,手机_搜索,搜狗semsum,商城品牌词_M,品牌词,1
2017/5/18,手机_精准营销,百度,手机,视频开机画面,1
2017/5/18,手机_品牌营销_品牌词,品牌词广告,电视,移动端,1
2017/5/18,品牌营销_品牌词,品牌词导航,超级电视入口,PC,1
2017/5/18,CRM,准会员,乐迷日,短信,1
2017/5/18,精准营销,360导航,活动,酷站,1
2017/5/18,CRM,会员,商城,APP,1
2017/5/18,精准营销,搜狗输入法,tips,弹窗,1
2017/5/18,搜索,搜狗综合品专sum,PC品专,tab描述4,1
2017/5/19,品牌营销_品牌词,品牌词产品,播放器播放标签,PC,17402
2017/5/19,品牌营销_品牌词,品牌词广告,15秒前贴片_pc,pc,15968
2017/5/19,SEO,百度,WAP,-,11339
2017/5/19,SEO,百度,PC,-,9681
2017/5/19,手机_品牌营销_品牌词,品牌词运营,app端焦点图,app,5160
2017/5/19,品牌营销_品牌词,品牌词运营,播放页loading,pc,4814
2017/5/19,CRM,准会员,电视,电视推送,4210
2017/5/19,手机_品牌营销_品牌词,品牌词广告,15秒前贴片_app,app,3707
2017/5/19,其它,四次元_应用,品牌词视频,android,3604
2017/5/19,品牌营销_品牌词,品牌词导航,pc_全站顶导_超级电视入口,PC,3382
2017/5/19,搜索,360,综合品专sum,PC品专,2879
2017/5/19,SEO,搜狗,WAP,-,2147
2017/5/19,其它,四次元_应用,品牌词应用商店,android,1974
2017/5/19,手机_品牌营销_品牌词,品牌词产品,android_首页购物车_入口,移动端,1783
2017/5/19,品牌营销_品牌词,品牌词运营,首页焦点图,pc,1698
2017/5/19,CRM,准会员,手机,APP,1476
2017/5/19,公众号,微信,无线,品牌词商城,1540
2017/5/19,品牌营销_品牌词,品牌词导航,pc_全站顶导_入口,PC,1431
2017/5/19,其它,品牌词致新,蜻蜓FM,四周年,1159
2017/5/19,搜索,搜狗综合品专sum,PC品专,标题,1222
2017/5/19,CRM,准会员,电视,APP,1100
2017/5/19,品牌营销_品牌词,品牌词导航,pc_全站顶导_超级手机入口,PC,1085
2017/5/19,手机_品牌营销_品牌词,品牌词广告,app_暂停,app,816
2017/5/19,品牌营销_品牌词,品牌词运营,其他,PC,700
2017/5/19,手机_社会化联盟,个人网站联盟,M站,个人网站联盟,510
2017/5/19,手机_品牌营销_品牌词,品牌词导航,m站_生态区导航_入口,移动端,528
2017/5/19,网站联盟,领克特,-,-,1211
2017/5/19,手机_品牌营销_品牌词,品牌词,移动端,-,461
2017/5/19,网站联盟,多麦,PC,-,1328
2017/5/19,手机_品牌营销_品牌词,品牌词产品,m站_超级电视聚合页入口,移动端,427
2017/5/19,手机_品牌营销_品牌词,品牌词运营,M站焦点图,app,322
2017/5/19,移动,手机,应用商店,品牌词手机,273
2017/5/19,品牌营销_品牌词,品牌词产品,播放器观看标签,PC,273
2017/5/19,手机_品牌营销_品牌词,品牌词产品,m站_超级手机聚合页入口,移动端,358
2017/5/19,网站联盟,智推,PC端,-,301
2017/5/19,手机_品牌营销_品牌词,品牌词产品,m站_影视爆款聚合页入口,移动端,338
2017/5/19,网站联盟,亿起发,-,-,341
2017/5/19,品牌营销_品牌词,品牌词运营,首页右侧LOGO,pc,260
2017/5/19,手机_品牌营销_品牌词,品牌词产品,m站_超级配件聚合页入口,移动端,315
2017/5/19,手机_品牌营销_品牌词,品牌词产品,客户端_播放器播放标签,移动端,231
2017/5/19,其它,四次元_应用,超级电视官微,APP,269
2017/5/19,手机_品牌营销_品牌词,品牌词产品,m站_品牌词商城入口,移动端,295
2017/5/19,手机_品牌营销_品牌词,品牌词产品,m站_智能硬件聚合页入口,移动端,297
2017/5/19,社会化联盟,链接广告,PC端,-,217
2017/5/19,手机_网站联盟,亿起发,-,-,308
2017/5/19,SEO,谷歌,PC,-,214
2017/5/19,其它,功能型生态电商,SDK,品牌词金融,200
2017/5/19,网站联盟,盘石联盟,-,-,219
2017/5/19,手机_网站联盟,盘石联盟,-,-,251
2017/5/19,CRM,准会员,商城,电视推送,216
2017/5/19,网站联盟,银橙传媒,-,-,270
2017/5/19,手机_品牌营销_品牌词,品牌词产品,android_特色频道_入口,移动端,182
2017/5/19,手机_品牌营销_品牌词,品牌词运营,入口,移动端,171
2017/5/19,社会化传播,微博,专题,品牌词商城,184
2017/5/19,手机_品牌营销_品牌词,品牌词运营,移动端_乐见,app,132
2017/5/19,品牌营销_品牌词,品牌词生态,乐迷社区_全网顶导,PC,143
2017/5/19,移动,APP,APP下载页,M站底部banner,955
2017/5/19,其它,SSP媒介,360,富媒体,106
2017/5/19,搜索,搜狗综合品专semph,PC品专,小图1,138
2017/5/19,搜索,360,综合品专semph,PC品专,155
2017/5/19,社会化传播,微信,服务号,品牌词商城,112
2017/5/19,网站联盟,51返利网,-,-,99
2017/5/19,品牌营销_品牌词,品牌词生态,乐迷社区_全网频道页导航,PC,116
2017/5/19,手机_品牌营销_品牌词,品牌词生态,品牌词手机_浏览器,移动端,88
2017/5/19,搜索,搜狗综合品专sum,PC品专,左侧大图1,93
2017/5/19,搜索,搜狗综合品专sum,品牌直通车,标题,87
2017/5/19,CRM,准会员,电视,站内信,81
2017/5/19,搜索,百度,百度商城品专,PC品专,75
2017/5/19,搜索,百度综合品专sum,PC品专,标题,66
2017/5/19,品牌营销_品牌词,品牌词广告,pc_暂停,pc,64
2017/5/19,SEO,360,PC,-,64
2017/5/19,搜索,百度,PC,硬广,55
2017/5/19,手机_搜索,百度,百度商城品专,无线品专,47
2017/5/19,品牌营销_品牌词,品牌词导航,pc_频道页导航_入口,PC,52
2017/5/19,搜索,360,360商城品专,PC品专,45
2017/5/19,搜索,搜狗综合品专semtv,PC品专,小图2,58
2017/5/19,CRM,准会员,商城,APP,43
2017/5/19,CRM,准会员,商城,短信,44
2017/5/19,手机_搜索,百度综合品专sum,无线品专,标题,42
2017/5/19,手机_精准营销,一点资讯,919购物频道,频道生成,40
2017/5/19,品牌营销_品牌词,品牌词运营,导航,PC,41
2017/5/19,手机_品牌营销_品牌词,品牌词运营,其他,移动端,35
2017/5/19,搜索,百度,通用百度sem,商城品牌词_PC,34
2017/5/19,公众号,支付宝,品牌词商城,支付宝服务号,40
2017/5/19,手机_搜索,神马,综合品专sum,无线品专,31
2017/5/19,手机_精准营销,UC浏览器,活动,UC导航酷站手机分类,27
2017/5/19,搜索,百度,百度定制品专,PC品专,27
2017/5/19,移动,M站,APP下载页,商城官网,28
2017/5/19,品牌营销_品牌词,品牌词运营,二维码,TV端,25
2017/5/19,搜索,搜狗,搜狗商城品专,PC品专,24
2017/5/19,移动,APP,APP下载页,说明书,28
2017/5/19,其它,SSP媒介,一点资讯,频道自动订阅,23
2017/5/19,精准营销,360浏览器,PC,浏览器地址栏下拉热词2,23
2017/5/19,搜索,百度,百度电视品专,PC品专,24
2017/5/19,手机_品牌营销_品牌词,品牌词运营,移动端_发现专题,app,22
2017/5/19,搜索,搜狗综合品专sum,PC品专,Button2,30
2017/5/19,SEO,必应,PC,-,21
2017/5/19,手机_品牌营销_品牌词,品牌词产品,android_设置_超级电视入口,移动端,18
2017/5/19,品牌营销_品牌词,品牌词,PC,-,19
2017/5/19,CRM,准会员,商城,邮箱,20
2017/5/19,网站联盟,智迅互通,PC端,-,22
2017/5/19,手机_品牌营销_品牌词,品牌词导航,m站_频道页导航_入口,移动端,18
2017/5/19,手机_品牌营销_品牌词,品牌词生态,品牌词班车_车身广告,移动端,18
2017/5/19,搜索,360,综合品专semtv,PC品专,32
2017/5/19,搜索,百度,PC_手机,硬广,16
2017/5/19,搜索,搜狗综合品专sum,PC品专,tab图1,16
2017/5/19,手机_搜索,百度,百度电视品专,移动品专,19
2017/5/19,搜索,百度semtv,商城品牌词_PC,品牌词,16
2017/5/19,手机_百度SDK,百度SDK,SDK,百度SDK-硬广,14
2017/5/19,精准营销,360浏览器,PC,右下角弹窗,14
2017/5/19,精准营销,什么值得买,PC端,软性资源,17
2017/5/19,手机_搜索,神马,神马商城品专,无线品专,15
2017/5/19,手机_社会化联盟,邀请,-,-,13
2017/5/19,其它,生态化反,PC站,banner,13
2017/5/19,搜索,搜狗,PC,硬广,13
2017/5/19,其它,生态化反,M站,banner,12
2017/5/19,手机_品牌营销_品牌词,品牌词运营,品牌词应用商店app开机图,app,12
2017/5/19,品牌营销_品牌词,品牌词产品,全网右侧导航,PC,12
2017/5/19,SEO,搜狗,PC,-,18
2017/5/19,公众号,微信,手机微信品牌词tv,-,12
2017/5/19,搜索,搜狗,通用搜狗sem,商城品牌词_PC,11
2017/5/19,手机_搜索,百度,M站,硬广,11
2017/5/19,手机_精准营销,uc浏览器,活动,酷站精品文字链,10
2017/5/19,品牌营销_品牌词,品牌词运营,-,-,10
2017/5/19,搜索,搜狗综合品专sum,PC品专,左侧大图2,12
2017/5/19,移动,M站,配件,电视,12
2017/5/19,手机_搜索,百度,百度手机品专,移动品专,10
2017/5/19,CRM,生态内,商城,短信,9
2017/5/19,手机_精准营销,UC浏览器,活动,网址导航热词,9
2017/5/19,搜索,搜狗semsum,商城品牌词_PC,品牌词,9
2017/5/19,品牌营销_品牌词,品牌词产品,品牌词商城入口,PC,9
2017/5/19,手机_搜索,搜狗综合品专sum,无线品专,标题,10
2017/5/19,搜索,360,综合semsum,360凤巢图文,9
2017/5/19,搜索,360,综合semsum,商城品牌词_PC,9
2017/5/19,CRM,会员,商城,短信,8
2017/5/19,CRM,准会员,商城,站内信,11
2017/5/19,手机_精准营销,2345手机导航,活动,首页酷站,8
2017/5/19,搜索,百度,百度手机sem,手机品牌词_PC,11
2017/5/19,品牌营销_品牌词,品牌词产品,导航入口,品牌词商城,8
2017/5/19,搜索,搜狗综合品专semph,品牌直通车,左侧大图,8
2017/5/19,搜索,搜狗综合品专sum,PC品专,Button1,14
2017/5/19,搜索,360,360手机sem,手机品牌词_PC,8
2017/5/19,搜索,百度semsum,商城品牌词_PC,品牌词,8
2017/5/19,CRM,会员,商城,邮箱,7
2017/5/19,手机_搜索,搜狗,搜狗商城品专,无线品专,7
2017/5/19,搜索,搜狗综合品专sum,品牌直通车,进入官网,7
2017/5/19,精准营销,腾讯,手机,新闻客户端,6
2017/5/19,移动,APP,APP下载页,乐小宝详情,6
2017/5/19,搜索,百度,百度手机品专,PC品专,6
2017/5/19,手机_搜索,百度,通用百度sem,商城品牌词_M,7
2017/5/19,搜索,搜狗综合品专semph,PC品专,tab图2,16
2017/5/19,搜索,360,360手机sem,商城品牌词_PC,6
2017/5/19,CRM,会员,商城,积分商城,6
2017/5/19,CRM,准会员,手机,短信,5
2017/5/19,精准营销,360浏览器,活动,新安装页面欢迎页,5
2017/5/19,手机_品牌营销_品牌词,品牌词运营,其他,M站,5
2017/5/19,搜索,搜狗综合品专sum,PC品专,Button3,11
2017/5/19,精准营销,360浏览器,活动,下拉热词2,5
2017/5/19,社会化联盟,个人网站联盟,PC端,电视,5
2017/5/19,手机_搜索,搜狗semsum,商城品牌词_M,品牌词商城,6
2017/5/19,搜索,360,PC,硬广,5
2017/5/19,手机_精准营销,腾讯,手机,新闻客户端组图最后一帧广告,4
2017/5/19,手机_社会化联盟,乐魔方下载页面,M站,综合,4
2017/5/19,其它,SSP媒介,今日头条,推荐信息流大图4_1,4
2017/5/19,其它,酷派C1,控股媒介,腾讯视频,4
2017/5/19,精准营销,360导航,手机,酷站手机,4
2017/5/19,搜索,百度semph,手机产品词_PC,酷1手机,4
2017/5/19,精准营销,360安全卫士,PC,开机小助手-大图,4
2017/5/19,社会化传播,微博,专题,乐秒君,6
2017/5/19,手机_DSP,头条_顺为,M,新客,4
2017/5/19,手机_品牌营销_品牌词,品牌词运营,移动端_活动中心,app,5
2017/5/19,搜索,360,通用360sem,商城品牌词_PC,4
2017/5/19,手机_精准营销,UC浏览器,导航酷站手机分类,导航酷站手机分类,4
2017/5/19,搜索,百度,百度手机sem,商城品牌词_PC,4
2017/5/19,品牌营销_品牌词,品牌词产品,音乐频道大事件_专区标签,PC,4
2017/5/19,搜索,百度,百度手机sem,商城品牌词-PC,5
2017/5/19,搜索,搜狗综合品专sum,PC品专,小图3,5
2017/5/19,社会化联盟,邀请,-,-,4
2017/5/19,手机_搜索,百度,M站_手机,硬广,4
2017/5/19,精准营销,hao123,活动,手机酷站,4
2017/5/19,手机_搜索,神马,综合semsum,商城品牌词,4
2017/5/19,品牌营销_外网,腾讯新闻客户端,移动端,移动端_硬广,3
2017/5/19,精准营销,360,PC_手机,360哇塞,3
2017/5/19,精准营销,太平洋电脑,电视,数字家电|电视机首页,3
2017/5/19,手机_精准营销,追书神器,活动,首页,3
2017/5/19,手机_DSP,晶赞,M,新客,3
2017/5/19,搜索,百度,百度电视sem,商城品牌词_PC,3
2017/5/19,手机_DSP,广点通_顺为,手机,再营销,3
2017/5/19,其它,酷派自投,猎豹,猎豹清理大师_Android_开屏_无线,3
2017/5/19,SEO,雅虎,PC,-,4
2017/5/19,SEO,360,WAP,-,4
2017/5/19,手机_搜索,百度,百度手机sem,手机品牌词_M,3
2017/5/19,CRM,邮箱,品牌词,外部合作,3
2017/5/19,品牌营销_品牌词,品牌词产品,直播频道直播大厅_收看标签,PC,3
2017/5/19,手机_品牌营销_品牌词,品牌词广告,乐品15秒前贴片_app,app,3
2017/5/19,手机_精准营销,猎豹,猎豹清理大师,PUSH,3
2017/5/19,搜索,百度semsum,商城品牌词_PC,品牌词商城,4
2017/5/19,搜索,搜狗综合品专semph,品牌直通车,短链接1,3
2017/5/19,搜索,百度,百度电视sem,商城品牌词-PC,3
2017/5/19,品牌营销_品牌词,品牌词生态,PC_乐迷贴吧_板块内容推荐,PC,4
2017/5/19,搜索,360,PC_手机,硬广,3
2017/5/19,搜索,搜狗综合品专semtv,PC品专,tab图3,3
2017/5/19,手机_社会化联盟,个人网站联盟,M站,综合,3
2017/5/19,搜索,搜狗综合品专sum,PC品专,tab描述1,3
2017/5/19,手机_搜索,搜狗semsum,商城品牌词_M,品牌词,3
2017/5/19,搜索,360,手机semph,360凤巢图文,3
2017/5/19,搜索,搜狗,搜狗手机sem,商城品牌词-PC,3
2017/5/19,CRM,准会员,乐迷日,站内信,3
2017/5/19,搜索,360,360手机sem,商城品牌词-PC,3
2017/5/19,搜索,搜狗综合品专semph,PC品专,右侧大图,3
2017/5/19,网站联盟,唯一联盟,PC端,网站联盟,3
2017/5/19,DSP,广点通_顺为,手机,再营销,3
2017/5/19,手机_精准营销,猎豹,手机,金山电池医生IOS开屏,2
2017/5/19,CRM,准会员,电视,短信,2
2017/5/19,CRM,生态内,手机,短信,2
2017/5/19,BD营销,蜻蜓FM,banner,新品宣传,2
2017/5/19,搜索,搜狗综合品专sum,PC品专,Button5,2
2017/5/19,搜索,搜狗,搜狗手机sem,手机品牌词_PC,2
2017/5/19,其它,控股媒介,优酷视频,通投,2
2017/5/19,CRM,准会员,电视,SMS,2
2017/5/19,手机_品牌营销_品牌词,品牌词广告,全品类,移动端,2
2017/5/19,手机_品牌营销_品牌词,品牌词运营,贴片,移动端,2
2017/5/19,搜索,搜狗酷派品专sum,PC品专,标题,2
2017/5/19,手机_精准营销,猎豹,活动,金山电池医生,2
2017/5/19,公众号,微博,-,-,2
2017/5/19,搜索,百度semph,手机品牌词_PC,品牌词手机,3
2017/5/19,搜索,搜狗semsum,超级皇冠,logo,2
2017/5/19,手机_搜索,搜狗,搜狗手机sem,手机品牌词_M,2
2017/5/19,搜索,搜狗semsum,商城品牌词_PC,品牌词商城,2
2017/5/19,搜索,百度semph,商城品牌词_PC,品牌词,2
2017/5/19,品牌营销_品牌词,品牌词生态,乐迷社区_版块内容推荐,PC,2
2017/5/19,其它,手机媒介,线下二维码,线下二维码,2
2017/5/19,移动,APP,活动页,品牌词文字链,2
2017/5/19,手机_精准营销,2345,手机,名站文字链,2
2017/5/19,搜索,360,综合semph,商城品牌词_PC,2
2017/5/19,品牌营销_品牌词,品牌词产品,娱乐频道直播间_直播标签,PC,2
2017/5/19,DSP,酷派C1,DSP_昌荣ATD,MO919投放1,2
2017/5/19,其它,会员,乐次元,PC,2
2017/5/19,搜索,搜狗semph,商城品牌词_PC,品牌词,2
2017/5/19,搜索,搜狗综合品专sum,PC品专,栏目11标题,2
2017/5/19,品牌营销_品牌词,品牌词生态,电视,PC,3
2017/5/19,搜索,360,好搜手机品专,PC品专,4
2017/5/19,精准营销,360导航,PC,名站文字链,2
2017/5/19,其它,四次元_应用,超级手机官微,APP,2
2017/5/19,CRM,准会员,手机,电视推送,2
2017/5/19,搜索,搜狗综合品专semph,PC品专,tab描述2,3
2017/5/19,精准营销,酷狗,PC,硬广,2
2017/5/19,搜索,百度semph,商城品牌词_PC,品牌词,2
2017/5/19,手机_百度SDK,手机_百度SDK,SDK,贴片,2
2017/5/19,搜索,百度semtv,商城品牌词_PC,品牌词商城,2
2017/5/19,精准营销,暴风,手机,TIPS（6轮播） 桌面,1
2017/5/19,DSP,广点通_顺为,PC,TOP城市,1
2017/5/19,搜索,360semph,手机产品词_PC,乐Pro3,1
2017/5/19,品牌营销_外网,腾讯视频APP,移动端,移动端_硬广,1
2017/5/19,BD营销,QQ空间,活动,活动页,1
2017/5/19,手机_精准营销,猎豹,手机,金山电池医生IOS,1
2017/5/19,搜索,百度,百度手机sem,手机品牌词-PC,1
2017/5/19,品牌营销_外网,妈妈网,PC,PC-软性资源,1
2017/5/19,精准营销,360导航,活动,酷站,1
2017/5/19,手机_搜索,搜狗,M站,硬广,1
2017/5/19,搜索,搜狗,PC_手机,硬广,1
2017/5/19,CRM,生态内,商城,积分商城焦点图,1
2017/5/19,CRM,准会员,乐迷日,短信,1
2017/5/19,手机_品牌营销_品牌词,品牌词运营,浮球海报,app,1
2017/5/19,搜索,百度,百度手机sem,品牌词频道词_PC,1
2017/5/19,其它,酷派自投,DSP_智汇推_省广,策略1_19_2,1
2017/5/19,手机_品牌营销_品牌词,品牌词,M站,M站-硬广,1
2017/5/19,其它,SSP媒介,360,今日首发,1
2017/5/19,DSP,酷派C1,DSP_昌荣ATD,MO919投放2,1
2017/5/19,搜索,360,电视semtv,电视品牌词_PC,1
2017/5/19,搜索,搜狗,搜狗手机品专,PC品专,1
